1727268674.480837|f|f|3
1727268689.494903|f|f|1436
1727268689.494903|t|f|16657
1727268704.511919|f|f|42963
1727268704.511919|t|f|16657
1727268719.534281|f|f|29264
1727268719.534281|t|f|68384
1727268734.573651|f|f|69079
1727268734.573651|t|f|68384
1727268749.628081|f|f|108901
1727268749.628081|t|f|68384
1727268764.693869|f|f|149213
1727268764.693869|t|f|68384
1727268779.770160|f|f|29333
1727268779.770160|t|f|225720
1727268794.859578|f|f|69084
1727268794.859578|t|f|225720
1727268809.960831|f|f|106959
1727268809.960831|t|f|225720
1727268824.078681|f|f|144174
1727268824.078681|t|f|225720
1727268839.204575|f|f|89698
1727268839.204575|t|f|316946
1727268854.341092|f|f|67111
1727268854.341092|t|f|379276
1727268869.496754|f|f|104905
1727268869.496754|t|f|379276
1727268884.670152|f|f|143658
1727268884.670152|t|f|379276
1727268899.844153|f|f|91653
1727268899.844153|t|f|470016
1727268914.029303|f|f|62588
1727268914.029303|t|f|532133
1727268929.237200|f|f|101093
1727268929.237200|t|f|532133
1727268944.446030|f|f|139637
1727268944.446030|t|f|532133
1727268959.663880|f|f|90072
1727268959.663880|t|f|620006
1727268974.884658|f|f|66156
1727268974.884658|t|f|680391
1727268989.112657|f|f|105778
1727268989.112657|t|f|680391
1727269004.353368|f|f|145456
1727269004.353368|t|f|680391
1727269019.610119|f|f|93092
1727269019.610119|t|f|773423
1727269034.892498|f|f|68675
1727269034.892498|t|f|836254
1727269049.201272|f|f|105089
1727269049.201272|t|f|836254
1727269064.532107|f|f|141669
1727269064.532107|t|f|836254
1727269079.879915|f|f|89507
1727269079.879915|t|f|925955
1727269094.242004|f|f|126148
1727269094.242004|t|f|925955
1727269109.577312|f|f|100953
1727269109.577312|t|f|987080
1727269124.952498|f|f|139830
1727269124.952498|t|f|987080
1727269139.316846|f|f|87131
1727269139.316846|t|f|1074899
1727269154.698888|f|f|125735
1727269154.698888|t|f|1074899
1727269169.119244|f|f|99761
1727269169.119244|t|f|1135021
1727269184.545139|f|f|137120
1727269184.545139|t|f|1135021
1727269199.951221|f|f|87800
1727269199.951221|t|f|1221879
1727269214.399803|f|f|121966
1727269214.399803|t|f|1221879
1727269229.110902|f|f|98167
1727269229.110902|t|f|1281175
1727269244.554186|f|f|134770
1727269244.554186|t|f|1281175
1727269259.065639|f|f|85688
1727269259.065639|t|f|1365922
1727269274.556975|f|f|123598
1727269274.556975|t|f|1365922
1727269289.023154|f|f|160345
1727269289.023154|t|f|1365922
1727269304.492577|f|f|146266
1727269304.492577|t|f|1423927
1727269319.981321|f|f|93266
1727269319.981321|t|f|1517122
1727269334.482426|f|f|131994
1727269334.482426|t|f|1517122
1727269349.985711|f|f|172452
1727269349.985711|t|f|1517122
1727269364.473611|f|f|151319
1727269364.473611|t|f|1580186
