pgbench: setting random seed to 0
pgbench (18devel)
progress: 1727268679.476 s, 725.8 tps, lat 11.000 ms stddev 2.223, 0 failed
progress: 1727268929.476 s, 1110.0 tps, lat 7.175 ms stddev 1.524, 0 failed
progress: 1727268934.476 s, 1087.8 tps, lat 7.390 ms stddev 3.308, 0 failed
progress: 1727268939.476 s, 1028.8 tps, lat 7.770 ms stddev 3.774, 0 failed
progress: 1727268944.476 s, 1128.4 tps, lat 7.090 ms stddev 1.194, 0 failed
progress: 1727268949.476 s, 1067.2 tps, lat 7.494 ms stddev 1.862, 0 failed
progress: 1727268954.476 s, 1000.4 tps, lat 7.999 ms stddev 4.331, 0 failed
progress: 1727268959.476 s, 1140.0 tps, lat 7.016 ms stddev 1.087, 0 failed
progress: 1727268964.476 s, 1071.8 tps, lat 7.466 ms stddev 3.059, 0 failed
progress: 1727268969.476 s, 820.6 tps, lat 9.727 ms stddev 8.367, 0 failed
progress: 1727268974.476 s, 1157.8 tps, lat 6.918 ms stddev 2.414, 0 failed
progress: 1727268979.476 s, 1193.0 tps, lat 6.708 ms stddev 0.905, 0 failed
progress: 1727268984.476 s, 1198.6 tps, lat 6.676 ms stddev 0.868, 0 failed
progress: 1727268989.476 s, 1164.4 tps, lat 6.872 ms stddev 1.347, 0 failed
progress: 1727268994.476 s, 1164.0 tps, lat 6.869 ms stddev 0.925, 0 failed
progress: 1727268999.476 s, 1149.8 tps, lat 6.956 ms stddev 1.918, 0 failed
progress: 1727269004.476 s, 1004.0 tps, lat 7.973 ms stddev 4.979, 0 failed
progress: 1727269009.476 s, 1165.8 tps, lat 6.855 ms stddev 1.069, 0 failed
progress: 1727269014.476 s, 1131.8 tps, lat 7.067 ms stddev 1.235, 0 failed
progress: 1727269019.476 s, 1102.4 tps, lat 7.264 ms stddev 1.581, 0 failed
progress: 1727269024.476 s, 1082.0 tps, lat 7.390 ms stddev 3.465, 0 failed
progress: 1727269029.476 s, 1134.4 tps, lat 7.051 ms stddev 1.298, 0 failed
progress: 1727269034.476 s, 991.0 tps, lat 8.070 ms stddev 4.644, 0 failed
progress: 1727269039.476 s, 1047.2 tps, lat 7.644 ms stddev 3.579, 0 failed
progress: 1727269044.476 s, 1072.2 tps, lat 7.456 ms stddev 1.522, 0 failed
progress: 1727269049.476 s, 1126.0 tps, lat 7.101 ms stddev 1.241, 0 failed
progress: 1727269054.476 s, 994.6 tps, lat 8.050 ms stddev 3.522, 0 failed
progress: 1727269059.476 s, 1063.6 tps, lat 7.516 ms stddev 3.022, 0 failed
progress: 1727269064.476 s, 985.6 tps, lat 8.119 ms stddev 5.899, 0 failed
progress: 1727269069.476 s, 1043.6 tps, lat 7.662 ms stddev 2.227, 0 failed
progress: 1727269074.476 s, 951.0 tps, lat 8.408 ms stddev 5.492, 0 failed
progress: 1727269079.476 s, 1125.8 tps, lat 7.111 ms stddev 1.197, 0 failed
progress: 1727269084.476 s, 1070.4 tps, lat 7.465 ms stddev 1.303, 0 failed
progress: 1727269089.476 s, 1015.4 tps, lat 7.887 ms stddev 2.852, 0 failed
progress: 1727269094.476 s, 1160.0 tps, lat 6.895 ms stddev 1.276, 0 failed
progress: 1727269099.476 s, 1037.8 tps, lat 7.711 ms stddev 3.226, 0 failed
progress: 1727269104.476 s, 984.2 tps, lat 8.122 ms stddev 4.167, 0 failed
progress: 1727269109.476 s, 973.8 tps, lat 8.218 ms stddev 4.778, 0 failed
progress: 1727269114.476 s, 1073.0 tps, lat 7.456 ms stddev 1.308, 0 failed
progress: 1727269119.476 s, 1098.2 tps, lat 7.283 ms stddev 1.239, 0 failed
progress: 1727269124.476 s, 1057.8 tps, lat 7.562 ms stddev 4.524, 0 failed
progress: 1727269129.476 s, 1083.8 tps, lat 7.363 ms stddev 2.354, 0 failed
progress: 1727269134.476 s, 1004.4 tps, lat 7.988 ms stddev 5.125, 0 failed
progress: 1727269139.476 s, 1033.8 tps, lat 7.734 ms stddev 3.252, 0 failed
progress: 1727269144.476 s, 1072.8 tps, lat 7.461 ms stddev 1.260, 0 failed
progress: 1727269149.476 s, 1084.2 tps, lat 7.376 ms stddev 1.247, 0 failed
progress: 1727269154.476 s, 1041.2 tps, lat 7.681 ms stddev 2.694, 0 failed
progress: 1727269159.476 s, 1032.8 tps, lat 7.740 ms stddev 3.168, 0 failed
progress: 1727269164.476 s, 1020.6 tps, lat 7.840 ms stddev 2.861, 0 failed
progress: 1727269169.476 s, 978.0 tps, lat 8.180 ms stddev 4.262, 0 failed
progress: 1727269174.476 s, 1028.8 tps, lat 7.777 ms stddev 2.702, 0 failed
progress: 1727269179.476 s, 1048.6 tps, lat 7.621 ms stddev 3.717, 0 failed
progress: 1727269184.476 s, 1010.2 tps, lat 7.927 ms stddev 5.132, 0 failed
progress: 1727269189.476 s, 1071.2 tps, lat 7.464 ms stddev 2.428, 0 failed
progress: 1727269194.476 s, 1053.4 tps, lat 7.598 ms stddev 1.338, 0 failed
progress: 1727269199.476 s, 982.8 tps, lat 8.141 ms stddev 3.754, 0 failed
progress: 1727269204.476 s, 1006.6 tps, lat 7.944 ms stddev 3.939, 0 failed
progress: 1727269209.476 s, 1009.8 tps, lat 7.922 ms stddev 2.082, 0 failed
progress: 1727269214.476 s, 1003.0 tps, lat 7.971 ms stddev 2.665, 0 failed
progress: 1727269219.476 s, 1002.0 tps, lat 7.987 ms stddev 1.790, 0 failed
progress: 1727269224.476 s, 1043.4 tps, lat 7.669 ms stddev 1.408, 0 failed
progress: 1727269229.476 s, 1047.8 tps, lat 7.632 ms stddev 2.294, 0 failed
progress: 1727269234.476 s, 1009.8 tps, lat 7.919 ms stddev 4.523, 0 failed
progress: 1727269239.476 s, 999.2 tps, lat 8.010 ms stddev 5.052, 0 failed
progress: 1727269244.476 s, 1002.8 tps, lat 7.978 ms stddev 3.210, 0 failed
progress: 1727269249.476 s, 1046.6 tps, lat 7.641 ms stddev 1.507, 0 failed
progress: 1727269254.476 s, 1023.6 tps, lat 7.808 ms stddev 2.729, 0 failed
progress: 1727269259.476 s, 1071.8 tps, lat 7.472 ms stddev 1.207, 0 failed
progress: 1727269264.476 s, 1079.4 tps, lat 7.407 ms stddev 1.482, 0 failed
progress: 1727269269.476 s, 1020.8 tps, lat 7.842 ms stddev 3.357, 0 failed
progress: 1727269274.476 s, 1017.4 tps, lat 7.864 ms stddev 3.295, 0 failed
progress: 1727269279.476 s, 1057.8 tps, lat 7.559 ms stddev 2.057, 0 failed
progress: 1727269284.476 s, 1133.4 tps, lat 7.060 ms stddev 1.235, 0 failed
progress: 1727269289.476 s, 1060.8 tps, lat 7.544 ms stddev 3.960, 0 failed
progress: 1727269294.476 s, 1217.2 tps, lat 6.571 ms stddev 0.843, 0 failed
progress: 1727269299.476 s, 1219.8 tps, lat 6.555 ms stddev 0.904, 0 failed
progress: 1727269304.476 s, 1191.0 tps, lat 6.712 ms stddev 3.217, 0 failed
progress: 1727269309.476 s, 1153.0 tps, lat 6.946 ms stddev 1.933, 0 failed
progress: 1727269314.476 s, 1087.8 tps, lat 7.347 ms stddev 2.959, 0 failed
progress: 1727269319.476 s, 1059.2 tps, lat 7.553 ms stddev 2.565, 0 failed
progress: 1727269324.476 s, 1173.6 tps, lat 6.822 ms stddev 1.014, 0 failed
progress: 1727269329.476 s, 1137.0 tps, lat 7.029 ms stddev 1.075, 0 failed
progress: 1727269334.476 s, 1105.6 tps, lat 7.241 ms stddev 1.599, 0 failed
progress: 1727269339.476 s, 1063.0 tps, lat 7.520 ms stddev 2.659, 0 failed
progress: 1727269344.476 s, 1109.4 tps, lat 7.213 ms stddev 2.055, 0 failed
progress: 1727269349.476 s, 1148.4 tps, lat 6.964 ms stddev 1.089, 0 failed
progress: 1727269354.476 s, 1204.4 tps, lat 6.646 ms stddev 2.088, 0 failed
progress: 1727269359.476 s, 1293.4 tps, lat 6.183 ms stddev 0.783, 0 failed
progress: 1727269364.476 s, 1193.8 tps, lat 6.701 ms stddev 1.964, 0 failed
progress: 1727269369.476 s, 1187.0 tps, lat 6.733 ms stddev 4.496, 0 failed
progress: 1727269374.476 s, 1176.8 tps, lat 6.804 ms stddev 1.961, 0 failed
progress: 1727269379.476 s, 1328.0 tps, lat 6.021 ms stddev 2.018, 0 failed
progress: 1727269384.476 s, 1256.2 tps, lat 6.365 ms stddev 4.790, 0 failed
progress: 1727269389.476 s, 1220.2 tps, lat 6.561 ms stddev 2.663, 0 failed
progress: 1727269394.476 s, 1264.6 tps, lat 6.327 ms stddev 0.761, 0 failed
progress: 1727269399.476 s, 1350.2 tps, lat 5.924 ms stddev 0.720, 0 failed
progress: 1727269404.476 s, 1153.2 tps, lat 6.937 ms stddev 3.740, 0 failed
progress: 1727269409.476 s, 1150.2 tps, lat 6.948 ms stddev 2.813, 0 failed
progress: 1727269414.476 s, 1135.6 tps, lat 7.051 ms stddev 1.086, 0 failed
progress: 1727269419.476 s, 1107.0 tps, lat 7.223 ms stddev 3.494, 0 failed
progress: 1727269424.476 s, 1113.4 tps, lat 7.184 ms stddev 5.539, 0 failed
progress: 1727269429.476 s, 1323.2 tps, lat 6.044 ms stddev 0.616, 0 failed
progress: 1727269434.476 s, 1196.4 tps, lat 6.689 ms stddev 3.237, 0 failed
progress: 1727269439.476 s, 1256.8 tps, lat 6.368 ms stddev 2.400, 0 failed
progress: 1727269444.476 s, 1203.6 tps, lat 6.639 ms stddev 2.512, 0 failed
progress: 1727269449.476 s, 1114.4 tps, lat 7.182 ms stddev 2.735, 0 failed
progress: 1727269454.476 s, 1131.6 tps, lat 7.071 ms stddev 1.289, 0 failed
progress: 1727269459.476 s, 1150.2 tps, lat 6.950 ms stddev 2.479, 0 failed
progress: 1727269464.476 s, 1123.4 tps, lat 7.124 ms stddev 1.192, 0 failed
progress: 1727269469.476 s, 1019.4 tps, lat 7.843 ms stddev 3.788, 0 failed
progress: 1727269474.476 s, 1122.8 tps, lat 7.130 ms stddev 2.844, 0 failed
progress: 1727269479.476 s, 1162.4 tps, lat 6.877 ms stddev 2.778, 0 failed
progress: 1727269484.476 s, 1052.0 tps, lat 7.605 ms stddev 4.673, 0 failed
progress: 1727269489.476 s, 1158.6 tps, lat 6.855 ms stddev 2.327, 0 failed
progress: 1727269494.476 s, 975.4 tps, lat 8.259 ms stddev 3.102, 0 failed
progress: 1727269499.476 s, 1097.2 tps, lat 7.292 ms stddev 1.205, 0 failed
progress: 1727269504.476 s, 1116.4 tps, lat 7.166 ms stddev 2.084, 0 failed
progress: 1727269509.476 s, 1065.4 tps, lat 7.510 ms stddev 2.436, 0 failed
progress: 1727269514.476 s, 1033.4 tps, lat 7.744 ms stddev 2.133, 0 failed
progress: 1727269519.476 s, 951.4 tps, lat 8.398 ms stddev 5.766, 0 failed
progress: 1727269524.476 s, 1070.4 tps, lat 7.472 ms stddev 1.407, 0 failed
progress: 1727269529.476 s, 1066.6 tps, lat 7.505 ms stddev 2.259, 0 failed
progress: 1727269534.476 s, 1037.2 tps, lat 7.717 ms stddev 1.667, 0 failed
progress: 1727269539.476 s, 981.6 tps, lat 8.146 ms stddev 2.050, 0 failed
progress: 1727269544.476 s, 999.2 tps, lat 8.004 ms stddev 2.173, 0 failed
progress: 1727269549.476 s, 1020.4 tps, lat 7.842 ms stddev 2.383, 0 failed
progress: 1727269554.476 s, 1020.2 tps, lat 7.843 ms stddev 2.377, 0 failed
progress: 1727269559.476 s, 1069.6 tps, lat 7.477 ms stddev 1.516, 0 failed
progress: 1727269564.476 s, 1001.0 tps, lat 7.987 ms stddev 2.528, 0 failed
progress: 1727269569.476 s, 1011.4 tps, lat 7.909 ms stddev 2.185, 0 failed
progress: 1727269574.476 s, 989.6 tps, lat 8.082 ms stddev 1.689, 0 failed
progress: 1727269579.476 s, 977.4 tps, lat 8.181 ms stddev 2.367, 0 failed
progress: 1727269584.476 s, 1044.4 tps, lat 7.660 ms stddev 2.182, 0 failed
progress: 1727269589.476 s, 930.2 tps, lat 8.603 ms stddev 4.327, 0 failed
progress: 1727269594.476 s, 1070.8 tps, lat 7.474 ms stddev 1.212, 0 failed
progress: 1727269599.476 s, 1077.8 tps, lat 7.416 ms stddev 1.921, 0 failed
progress: 1727269604.476 s, 1033.8 tps, lat 7.739 ms stddev 2.107, 0 failed
progress: 1727269609.476 s, 1094.6 tps, lat 7.255 ms stddev 1.698, 0 failed
progress: 1727269614.476 s, 1077.0 tps, lat 7.483 ms stddev 2.115, 0 failed
progress: 1727269619.476 s, 1021.4 tps, lat 7.831 ms stddev 2.308, 0 failed
progress: 1727269624.476 s, 919.6 tps, lat 8.703 ms stddev 3.025, 0 failed
progress: 1727269629.476 s, 1020.8 tps, lat 7.838 ms stddev 1.691, 0 failed
progress: 1727269634.476 s, 1044.4 tps, lat 7.656 ms stddev 1.247, 0 failed
progress: 1727269639.476 s, 1023.4 tps, lat 7.809 ms stddev 2.348, 0 failed
progress: 1727269644.476 s, 996.4 tps, lat 8.034 ms stddev 3.000, 0 failed
progress: 1727269649.476 s, 1037.4 tps, lat 7.711 ms stddev 3.092, 0 failed
progress: 1727269654.476 s, 971.4 tps, lat 8.235 ms stddev 3.128, 0 failed
progress: 1727269659.476 s, 1055.6 tps, lat 7.575 ms stddev 1.479, 0 failed
progress: 1727269664.476 s, 1119.4 tps, lat 7.151 ms stddev 1.062, 0 failed
progress: 1727269669.476 s, 1015.6 tps, lat 7.874 ms stddev 2.831, 0 failed
progress: 1727269674.476 s, 1080.2 tps, lat 7.406 ms stddev 1.250, 0 failed
progress: 1727269679.476 s, 958.4 tps, lat 8.346 ms stddev 3.305, 0 failed
progress: 1727269684.476 s, 1054.8 tps, lat 7.584 ms stddev 1.292, 0 failed
progress: 1727269689.476 s, 944.0 tps, lat 8.479 ms stddev 2.956, 0 failed
progress: 1727269694.476 s, 944.4 tps, lat 8.465 ms stddev 3.849, 0 failed
progress: 1727269699.476 s, 1048.2 tps, lat 7.631 ms stddev 2.362, 0 failed
progress: 1727269704.476 s, 1085.0 tps, lat 7.373 ms stddev 1.188, 0 failed
progress: 1727269709.476 s, 1016.8 tps, lat 7.865 ms stddev 3.337, 0 failed
progress: 1727269714.476 s, 919.4 tps, lat 8.701 ms stddev 3.605, 0 failed
progress: 1727269719.476 s, 928.6 tps, lat 8.618 ms stddev 2.471, 0 failed
progress: 1727269724.476 s, 909.6 tps, lat 8.793 ms stddev 3.158, 0 failed
progress: 1727269729.476 s, 1064.6 tps, lat 7.511 ms stddev 2.067, 0 failed
progress: 1727269734.476 s, 1076.2 tps, lat 7.436 ms stddev 1.310, 0 failed
progress: 1727269739.476 s, 1021.8 tps, lat 7.826 ms stddev 2.850, 0 failed
progress: 1727269744.476 s, 1026.2 tps, lat 7.791 ms stddev 2.596, 0 failed
progress: 1727269749.476 s, 1002.4 tps, lat 7.986 ms stddev 1.752, 0 failed
progress: 1727269754.476 s, 835.4 tps, lat 9.573 ms stddev 4.293, 0 failed
progress: 1727269759.476 s, 1067.6 tps, lat 7.496 ms stddev 1.993, 0 failed
progress: 1727269764.476 s, 1043.0 tps, lat 7.670 ms stddev 2.320, 0 failed
progress: 1727269769.476 s, 1068.6 tps, lat 7.486 ms stddev 1.296, 0 failed
progress: 1727269774.476 s, 1046.4 tps, lat 7.637 ms stddev 3.605, 0 failed
progress: 1727269779.476 s, 930.6 tps, lat 8.604 ms stddev 2.800, 0 failed
progress: 1727269784.476 s, 1082.4 tps, lat 7.391 ms stddev 1.702, 0 failed
progress: 1727269789.476 s, 971.8 tps, lat 8.227 ms stddev 4.901, 0 failed
progress: 1727269794.476 s, 1001.2 tps, lat 7.989 ms stddev 1.898, 0 failed
progress: 1727269799.476 s, 1028.8 tps, lat 7.775 ms stddev 2.228, 0 failed
progress: 1727269804.476 s, 902.2 tps, lat 8.869 ms stddev 5.117, 0 failed
progress: 1727269809.476 s, 979.8 tps, lat 8.148 ms stddev 2.380, 0 failed
progress: 1727269814.476 s, 997.4 tps, lat 8.036 ms stddev 2.031, 0 failed
progress: 1727269819.476 s, 1016.0 tps, lat 7.872 ms stddev 2.758, 0 failed
progress: 1727269824.476 s, 973.8 tps, lat 8.217 ms stddev 2.995, 0 failed
progress: 1727269829.476 s, 1019.0 tps, lat 7.852 ms stddev 1.772, 0 failed
progress: 1727269834.476 s, 993.4 tps, lat 8.048 ms stddev 1.636, 0 failed
progress: 1727269839.476 s, 920.4 tps, lat 8.690 ms stddev 3.572, 0 failed
progress: 1727269844.476 s, 1063.6 tps, lat 7.529 ms stddev 1.282, 0 failed
progress: 1727269849.476 s, 916.4 tps, lat 8.722 ms stddev 3.217, 0 failed
progress: 1727269854.476 s, 972.6 tps, lat 8.224 ms stddev 3.846, 0 failed
progress: 1727269859.476 s, 940.0 tps, lat 8.511 ms stddev 3.398, 0 failed
progress: 1727269864.476 s, 1004.0 tps, lat 7.965 ms stddev 1.966, 0 failed
progress: 1727269869.476 s, 997.8 tps, lat 8.022 ms stddev 1.543, 0 failed
progress: 1727269874.476 s, 1001.6 tps, lat 7.981 ms stddev 2.789, 0 failed
progress: 1727269879.476 s, 1029.0 tps, lat 7.772 ms stddev 1.347, 0 failed
progress: 1727269884.476 s, 919.2 tps, lat 8.706 ms stddev 2.828, 0 failed
progress: 1727269889.476 s, 935.0 tps, lat 8.559 ms stddev 2.925, 0 failed
progress: 1727269894.476 s, 1014.6 tps, lat 7.879 ms stddev 2.327, 0 failed
progress: 1727269899.476 s, 1020.2 tps, lat 7.843 ms stddev 1.829, 0 failed
progress: 1727269904.476 s, 956.2 tps, lat 8.366 ms stddev 3.205, 0 failed
progress: 1727269909.476 s, 1026.2 tps, lat 7.798 ms stddev 1.514, 0 failed
progress: 1727269914.476 s, 972.0 tps, lat 8.234 ms stddev 2.644, 0 failed
progress: 1727269919.476 s, 909.4 tps, lat 8.774 ms stddev 5.929, 0 failed
progress: 1727269924.476 s, 986.2 tps, lat 8.132 ms stddev 2.391, 0 failed
progress: 1727269929.476 s, 1060.4 tps, lat 7.539 ms stddev 1.317, 0 failed
progress: 1727269934.476 s, 1041.8 tps, lat 7.680 ms stddev 1.492, 0 failed
progress: 1727269939.476 s, 957.6 tps, lat 8.356 ms stddev 2.917, 0 failed
progress: 1727269944.476 s, 1050.8 tps, lat 7.612 ms stddev 1.532, 0 failed
progress: 1727269949.476 s, 998.0 tps, lat 8.015 ms stddev 2.349, 0 failed
progress: 1727269954.476 s, 1017.2 tps, lat 7.835 ms stddev 1.375, 0 failed
progress: 1727269959.476 s, 952.4 tps, lat 8.422 ms stddev 3.176, 0 failed
progress: 1727269964.476 s, 1011.2 tps, lat 7.919 ms stddev 1.541, 0 failed
progress: 1727269969.476 s, 974.6 tps, lat 8.210 ms stddev 3.140, 0 failed
progress: 1727269974.476 s, 971.0 tps, lat 8.234 ms stddev 3.344, 0 failed
progress: 1727269979.476 s, 1137.2 tps, lat 7.036 ms stddev 1.131, 0 failed
progress: 1727269984.476 s, 1066.8 tps, lat 7.495 ms stddev 3.068, 0 failed
progress: 1727269989.476 s, 974.4 tps, lat 8.214 ms stddev 3.484, 0 failed
progress: 1727269994.476 s, 1102.4 tps, lat 7.255 ms stddev 1.270, 0 failed
progress: 1727269999.476 s, 1047.2 tps, lat 7.635 ms stddev 2.891, 0 failed
progress: 1727270004.476 s, 1123.8 tps, lat 7.122 ms stddev 1.068, 0 failed
progress: 1727270009.476 s, 1050.2 tps, lat 7.605 ms stddev 2.835, 0 failed
progress: 1727270014.476 s, 1143.0 tps, lat 7.009 ms stddev 1.588, 0 failed
progress: 1727270019.476 s, 977.0 tps, lat 8.186 ms stddev 3.430, 0 failed
progress: 1727270024.476 s, 978.8 tps, lat 8.173 ms stddev 5.308, 0 failed
progress: 1727270029.476 s, 1026.2 tps, lat 7.773 ms stddev 3.054, 0 failed
progress: 1727270034.476 s, 921.4 tps, lat 8.705 ms stddev 4.624, 0 failed
progress: 1727270039.476 s, 998.6 tps, lat 8.012 ms stddev 1.482, 0 failed
progress: 1727270044.476 s, 964.2 tps, lat 8.298 ms stddev 4.122, 0 failed
progress: 1727270049.476 s, 1032.6 tps, lat 7.748 ms stddev 2.861, 0 failed
progress: 1727270054.476 s, 1059.6 tps, lat 7.546 ms stddev 3.009, 0 failed
progress: 1727270059.476 s, 1106.0 tps, lat 7.235 ms stddev 1.367, 0 failed
progress: 1727270064.476 s, 930.8 tps, lat 8.589 ms stddev 4.207, 0 failed
progress: 1727270069.476 s, 1068.2 tps, lat 7.489 ms stddev 1.182, 0 failed
progress: 1727270074.476 s, 1059.0 tps, lat 7.550 ms stddev 2.387, 0 failed
progress: 1727270079.476 s, 1029.6 tps, lat 7.773 ms stddev 1.292, 0 failed
progress: 1727270084.476 s, 978.8 tps, lat 8.180 ms stddev 2.514, 0 failed
progress: 1727270089.476 s, 945.6 tps, lat 8.458 ms stddev 2.934, 0 failed
progress: 1727270094.476 s, 882.8 tps, lat 9.054 ms stddev 3.580, 0 failed
progress: 1727270099.476 s, 1068.6 tps, lat 7.485 ms stddev 1.291, 0 failed
progress: 1727270104.476 s, 1073.6 tps, lat 7.450 ms stddev 1.811, 0 failed
progress: 1727270109.476 s, 1061.2 tps, lat 7.537 ms stddev 1.455, 0 failed
progress: 1727270114.476 s, 896.8 tps, lat 8.922 ms stddev 9.144, 0 failed
progress: 1727270119.476 s, 847.8 tps, lat 9.439 ms stddev 10.360, 0 failed
progress: 1727270124.476 s, 1105.0 tps, lat 7.241 ms stddev 1.048, 0 failed
progress: 1727270129.476 s, 1010.2 tps, lat 7.913 ms stddev 2.775, 0 failed
progress: 1727270134.476 s, 1103.0 tps, lat 7.255 ms stddev 1.266, 0 failed
progress: 1727270139.476 s, 1038.8 tps, lat 7.695 ms stddev 3.577, 0 failed
progress: 1727270144.476 s, 1080.2 tps, lat 7.413 ms stddev 1.386, 0 failed
progress: 1727270149.476 s, 978.2 tps, lat 8.168 ms stddev 3.312, 0 failed
progress: 1727270154.476 s, 950.8 tps, lat 8.419 ms stddev 2.471, 0 failed
progress: 1727270159.476 s, 1008.8 tps, lat 7.930 ms stddev 2.465, 0 failed
progress: 1727270164.476 s, 1067.0 tps, lat 7.499 ms stddev 1.403, 0 failed
progress: 1727270169.476 s, 1058.8 tps, lat 7.557 ms stddev 3.109, 0 failed
progress: 1727270174.476 s, 1068.0 tps, lat 7.484 ms stddev 2.857, 0 failed
progress: 1727270179.476 s, 1030.8 tps, lat 7.764 ms stddev 1.916, 0 failed
progress: 1727270184.476 s, 1028.4 tps, lat 7.776 ms stddev 2.981, 0 failed
progress: 1727270189.476 s, 1051.8 tps, lat 7.608 ms stddev 2.650, 0 failed
progress: 1727270194.476 s, 862.2 tps, lat 9.272 ms stddev 4.835, 0 failed
progress: 1727270199.476 s, 1064.6 tps, lat 7.519 ms stddev 2.040, 0 failed
progress: 1727270204.476 s, 1118.6 tps, lat 7.150 ms stddev 1.092, 0 failed
progress: 1727270209.476 s, 1042.0 tps, lat 7.670 ms stddev 2.795, 0 failed
progress: 1727270214.476 s, 936.6 tps, lat 8.548 ms stddev 2.688, 0 failed
progress: 1727270219.476 s, 1051.0 tps, lat 7.609 ms stddev 1.200, 0 failed
progress: 1727270224.476 s, 1036.8 tps, lat 7.719 ms stddev 1.363, 0 failed
