120 64.82015495391254 6.516193151473999 21.719945907592773 55.277836084365845 108.36957812309265 128.98861503601074
180 62.47331445187047 12.906561851501465 29.32805585861206 51.999489068984985 81.09394192695618 125.12051954269414
240 100.50711848514413 47.029251718521124 66.27151989936829 92.97682297229767 124.53852009773254 159.74474000930786
300 124.59268476072249 31.194809198379517 69.47599911689758 127.90783596038818 167.4307050704956 205.1265799999237
360 150.4043351742297 39.215354919433594 76.97271013259888 153.95825505256653 214.48530316352844 254.6317732334137
420 176.80710259306773 48.45473504066467 90.29246306419373 164.9786410331726 261.19349479675293 305.7358911037445
480 202.14794932826513 50.6715067625046 104.46252024173737 191.54077696800232 305.1694547533989 355.4611179828644
540 232.81909032594007 61.75677108764652 119.9305248260498 222.40760016441345 352.6207485795021 410.02040004730225
600 262.3905168590588 67.72430109977722 139.11853003501892 253.28686118125916 387.7498710155487 464.4472279548645
660 296.05329550934925 76.89924597740173 163.5561170578003 290.4391579627991 427.61356496810913 519.9713008403778
720 328.12532366978706 89.6958649635315 180.32582998275757 322.9416630268097 466.72715520858765 574.6469284534455
780 365.75019464989344 95.54230504035957 204.81892681121826 362.5679315328598 518.4644091129303 632.8027770519257
840 400.22739480650375 113.46569299697876 232.86400699615479 400.232871055603 564.9445715546608 687.6547229290009
900 428.3343254711943 102.23447139263153 241.8967198729515 433.80033111572266 611.4850900173187 742.4709749221802
960 459.9130930664576 106.85993657112121 255.464395403862 471.6750240325928 658.4710199832916 797.397097826004
1020 491.4366717061012 120.80174183845521 278.05629110336304 505.2167389392853 702.7280669212341 852.7995340824127
1080 527.4947315335565 132.48509781360627 286.64139598608017 544.5820710659027 754.651978969574 910.4718158245087
1140 565.0679219412248 146.56722617149353 307.5280969142914 580.8194918632507 806.1436791419983 967.9793448448181
1200 593.6599131090728 152.7066240310669 323.65652108192444 615.3840210437775 854.5718379020691 1021.0451200008392
1260 624.8855036585953 142.79055776596067 345.1474493741989 652.9189939498901 903.1218640208244 1076.9134149551392
1320 662.8811254777064 162.44778680801392 371.8709888458252 691.8042159080505 952.9193198680878 1132.8825689554214
1380 703.2546631260535 190.03549194335938 402.40838980674744 731.1664600372314 1006.8006150722504 1190.0103476285935
1440 736.3060624739786 202.06871914863586 420.0848112106323 764.8331650495529 1052.708233833313 1241.5876293420793
1500 777.2742024292319 226.8979904174805 455.5181529521942 803.4639818668365 1105.0678899288177 1295.9882562160494
1560 802.1281003879433 210.8844621181488 444.38398694992065 833.0866858959198 1153.2005438804626 1345.1858201503753
1620 850.9150413726559 250.9783058166504 486.67316007614136 886.0024039745331 1209.7639315128326 1403.6521139144897
1680 901.91855336492 301.3462498664856 533.077358007431 941.4046189785004 1266.8292210102081 1463.9848082065582
1740 929.3466439792778 292.8368772029877 549.9915791153908 962.0362635850906 1311.6644920110703 1513.7979346990585
1800 959.6224574673118 289.13812723159793 569.0333049297333 982.9934799671173 1358.0669848918915 1561.0816947460178
1860 1012.1012887462733 337.437353849411 621.6302058696747 1037.3450820446014 1419.6178119182587 1624.9967720508575
1920 1028.350469136491 301.5867738723755 595.963292837143 1059.878779888153 1464.094563961029 1675.6354689598083
1980 1053.1152710024833 299.1384298801422 617.3636229038239 1091.5680329799652 1511.149924993515 1724.6455881595612
2040 1118.5661317709528 369.15054335594175 680.3775560855865 1153.6721251010895 1573.5708191394806 1787.116297578812
2100 1174.950588650131 423.68962292671216 739.9000608921051 1210.920065164566 1630.2481648921967 1846.9925074577332
2160 1213.072202223607 428.1564947843552 779.4424512982368 1252.8957731723785 1682.6383891105652 1903.7320020198822
2220 1216.6348463865925 367.52218198776245 728.6533370018005 1265.5878610610962 1727.5130338668823 1955.801230955124
2280 1268.8666591787478 416.91127614974977 778.7522687911987 1316.059557914734 1786.4464039802551 2014.6657330989838
2340 1326.4398610231979 473.33068680763245 839.4169909954071 1374.1085121631622 1844.252257823944 2069.6291711330414
2400 1391.6305202381984 537.3218541145325 904.2229640483856 1443.4534299373627 1905.2872660160065 2135.887050151825
2460 1423.9238001290507 566.7297611951828 933.0524849891663 1474.9462509155273 1952.3044550418854 2189.1624100208282
2520 1420.9896792698178 475.4543001651764 884.6872091293335 1483.1594109535217 1991.9751148223877 2244.3903720378876
2580 1451.6114027246683 473.2691245079041 907.1221660375595 1519.242782831192 2038.792585849762 2296.99402551651
2640 1514.0351564977038 534.7862811088562 966.3927869796753 1582.6623048782349 2103.2318229675293 2357.6802624464035
2700 1574.1314072898003 596.5605701923371 1026.9995070695877 1642.2667529582977 2160.374260544777 2420.063535308838
