NOTICE:  table "hottail" does not exist, skipping
DROP TABLE
CREATE TABLE
CREATE INDEX
CREATE INDEX
CREATE INDEX
CREATE INDEX
CREATE EXTENSION
CREATE EXTENSION
1727268739 pages; 0  page_time: 1.00000000000000000000
1727269238 pages; 925797  page_time: 0.00048828125000000000

1727269239 pages; 927691  page_time: 0.00048828125000000000

1727269240 pages; 929560  page_time: 0.00048828125000000000

1727269241 pages; 931435  page_time: 0.00048828125000000000

1727269242 pages; 933321  page_time: 0.00048828125000000000

1727269243 pages; 935234  page_time: 0.00048828125000000000
1727269244 pages; 936701  page_time: 0.00048828125000000000
1727269245 pages; 938085  page_time: 0.00048828125000000000

1727269246 pages; 939504  page_time: 0.00048828125000000000

1727269247 pages; 940590  page_time: 0.00048828125000000000

1727269248 pages; 941983  page_time: 0.00048828125000000000

1727269249 pages; 943294  page_time: 0.00048828125000000000
1727269250 pages; 944583  page_time: 0.00048828125000000000

