pgbench: setting random seed to 0
pgbench (18devel)
progress: 1727268744.514 s, 441.4 tps, lat 9.052 ms stddev 3.985, 0 failed
progress: 1727268874.514 s, 789.4 tps, lat 5.093 ms stddev 6.634, 0 failed
progress: 1727268879.514 s, 892.6 tps, lat 4.480 ms stddev 1.114, 0 failed
progress: 1727268884.514 s, 851.8 tps, lat 4.697 ms stddev 1.407, 0 failed
progress: 1727268889.514 s, 712.6 tps, lat 5.612 ms stddev 2.487, 0 failed
progress: 1727268894.514 s, 792.2 tps, lat 5.049 ms stddev 1.983, 0 failed
progress: 1727268899.514 s, 914.2 tps, lat 4.372 ms stddev 1.146, 0 failed
progress: 1727268904.514 s, 670.4 tps, lat 5.967 ms stddev 9.194, 0 failed
progress: 1727268909.514 s, 887.6 tps, lat 4.508 ms stddev 1.245, 0 failed
progress: 1727268914.514 s, 880.6 tps, lat 4.540 ms stddev 1.272, 0 failed
progress: 1727268919.514 s, 876.6 tps, lat 4.562 ms stddev 1.226, 0 failed
progress: 1727268924.514 s, 872.4 tps, lat 4.585 ms stddev 1.301, 0 failed
progress: 1727268929.514 s, 875.6 tps, lat 4.566 ms stddev 1.256, 0 failed
progress: 1727268934.514 s, 685.6 tps, lat 5.836 ms stddev 5.312, 0 failed
progress: 1727268939.514 s, 840.4 tps, lat 4.759 ms stddev 1.428, 0 failed
progress: 1727268944.514 s, 866.4 tps, lat 4.614 ms stddev 1.180, 0 failed
progress: 1727268949.514 s, 768.0 tps, lat 5.208 ms stddev 1.560, 0 failed
progress: 1727268954.514 s, 752.0 tps, lat 5.321 ms stddev 1.600, 0 failed
progress: 1727268959.514 s, 762.2 tps, lat 5.247 ms stddev 3.809, 0 failed
progress: 1727268964.514 s, 696.0 tps, lat 5.744 ms stddev 10.324, 0 failed
progress: 1727268969.514 s, 826.0 tps, lat 4.846 ms stddev 4.019, 0 failed
progress: 1727268974.514 s, 866.0 tps, lat 4.618 ms stddev 1.238, 0 failed
progress: 1727268979.514 s, 808.3 tps, lat 4.950 ms stddev 1.620, 0 failed
progress: 1727268984.514 s, 858.4 tps, lat 4.659 ms stddev 1.271, 0 failed
progress: 1727268989.514 s, 851.2 tps, lat 4.697 ms stddev 1.301, 0 failed
progress: 1727268994.514 s, 834.8 tps, lat 4.792 ms stddev 1.440, 0 failed
progress: 1727268999.514 s, 635.6 tps, lat 6.293 ms stddev 7.044, 0 failed
progress: 1727269004.514 s, 780.6 tps, lat 5.123 ms stddev 1.773, 0 failed
progress: 1727269009.514 s, 642.6 tps, lat 6.225 ms stddev 2.846, 0 failed
progress: 1727269014.514 s, 630.6 tps, lat 6.340 ms stddev 3.013, 0 failed
progress: 1727269019.514 s, 707.4 tps, lat 5.656 ms stddev 2.275, 0 failed
progress: 1727269024.514 s, 777.6 tps, lat 5.140 ms stddev 1.560, 0 failed
progress: 1727269029.514 s, 773.6 tps, lat 5.163 ms stddev 4.489, 0 failed
progress: 1727269034.514 s, 802.4 tps, lat 4.993 ms stddev 2.708, 0 failed
progress: 1727269039.514 s, 726.8 tps, lat 5.503 ms stddev 6.868, 0 failed
progress: 1727269044.514 s, 819.4 tps, lat 4.882 ms stddev 1.445, 0 failed
progress: 1727269049.514 s, 828.4 tps, lat 4.829 ms stddev 1.413, 0 failed
progress: 1727269054.514 s, 847.2 tps, lat 4.722 ms stddev 1.272, 0 failed
progress: 1727269059.514 s, 799.2 tps, lat 4.996 ms stddev 3.345, 0 failed
progress: 1727269064.514 s, 786.4 tps, lat 5.093 ms stddev 2.469, 0 failed
progress: 1727269069.514 s, 636.8 tps, lat 6.280 ms stddev 4.266, 0 failed
progress: 1727269074.514 s, 681.0 tps, lat 5.873 ms stddev 2.141, 0 failed
progress: 1727269079.514 s, 684.0 tps, lat 5.849 ms stddev 2.116, 0 failed
progress: 1727269084.514 s, 790.2 tps, lat 5.060 ms stddev 1.459, 0 failed
progress: 1727269089.514 s, 736.6 tps, lat 5.428 ms stddev 5.632, 0 failed
progress: 1727269094.514 s, 857.0 tps, lat 4.667 ms stddev 1.270, 0 failed
progress: 1727269099.514 s, 852.4 tps, lat 4.693 ms stddev 1.294, 0 failed
progress: 1727269104.514 s, 809.2 tps, lat 4.943 ms stddev 1.358, 0 failed
progress: 1727269109.514 s, 829.8 tps, lat 4.819 ms stddev 1.350, 0 failed
progress: 1727269114.514 s, 733.8 tps, lat 5.450 ms stddev 6.226, 0 failed
progress: 1727269119.514 s, 745.4 tps, lat 5.364 ms stddev 3.643, 0 failed
progress: 1727269124.514 s, 732.6 tps, lat 5.423 ms stddev 3.071, 0 failed
progress: 1727269129.515 s, 560.9 tps, lat 7.183 ms stddev 4.544, 0 failed
progress: 1727269134.514 s, 549.9 tps, lat 7.273 ms stddev 4.606, 0 failed
progress: 1727269139.514 s, 598.4 tps, lat 6.683 ms stddev 2.996, 0 failed
progress: 1727269144.514 s, 624.4 tps, lat 6.404 ms stddev 2.587, 0 failed
progress: 1727269149.514 s, 640.6 tps, lat 6.244 ms stddev 5.595, 0 failed
progress: 1727269154.514 s, 744.4 tps, lat 5.374 ms stddev 3.447, 0 failed
progress: 1727269159.514 s, 753.4 tps, lat 5.306 ms stddev 2.685, 0 failed
progress: 1727269164.514 s, 753.8 tps, lat 5.307 ms stddev 2.295, 0 failed
progress: 1727269169.514 s, 793.6 tps, lat 5.041 ms stddev 1.434, 0 failed
progress: 1727269174.514 s, 809.4 tps, lat 4.940 ms stddev 1.351, 0 failed
progress: 1727269179.514 s, 758.8 tps, lat 5.273 ms stddev 3.119, 0 failed
progress: 1727269184.514 s, 724.6 tps, lat 5.517 ms stddev 4.596, 0 failed
progress: 1727269189.514 s, 506.4 tps, lat 7.896 ms stddev 8.705, 0 failed
progress: 1727269194.514 s, 595.2 tps, lat 6.721 ms stddev 2.989, 0 failed
progress: 1727269199.514 s, 602.2 tps, lat 6.640 ms stddev 2.724, 0 failed
progress: 1727269204.514 s, 605.4 tps, lat 6.605 ms stddev 2.669, 0 failed
progress: 1727269209.514 s, 741.2 tps, lat 5.402 ms stddev 1.633, 0 failed
progress: 1727269214.514 s, 801.2 tps, lat 4.992 ms stddev 1.452, 0 failed
progress: 1727269219.514 s, 757.6 tps, lat 5.278 ms stddev 2.704, 0 failed
progress: 1727269224.514 s, 662.0 tps, lat 6.042 ms stddev 5.161, 0 failed
progress: 1727269229.514 s, 809.2 tps, lat 4.939 ms stddev 1.379, 0 failed
progress: 1727269234.514 s, 811.8 tps, lat 4.929 ms stddev 1.347, 0 failed
progress: 1727269239.514 s, 784.6 tps, lat 5.098 ms stddev 1.569, 0 failed
progress: 1727269244.514 s, 746.2 tps, lat 5.358 ms stddev 1.862, 0 failed
progress: 1727269249.514 s, 544.8 tps, lat 7.345 ms stddev 4.338, 0 failed
progress: 1727269254.514 s, 503.8 tps, lat 7.930 ms stddev 7.228, 0 failed
progress: 1727269259.514 s, 554.2 tps, lat 7.223 ms stddev 3.436, 0 failed
progress: 1727269264.514 s, 569.8 tps, lat 7.022 ms stddev 3.009, 0 failed
progress: 1727269269.514 s, 549.0 tps, lat 7.285 ms stddev 5.125, 0 failed
progress: 1727269274.514 s, 727.6 tps, lat 5.495 ms stddev 1.833, 0 failed
progress: 1727269279.514 s, 719.8 tps, lat 5.557 ms stddev 3.023, 0 failed
progress: 1727269284.514 s, 726.4 tps, lat 5.505 ms stddev 2.612, 0 failed
progress: 1727269289.514 s, 748.6 tps, lat 5.343 ms stddev 1.648, 0 failed
progress: 1727269294.514 s, 761.2 tps, lat 5.256 ms stddev 1.710, 0 failed
progress: 1727269299.514 s, 765.8 tps, lat 5.223 ms stddev 1.535, 0 failed
progress: 1727269304.514 s, 654.2 tps, lat 6.115 ms stddev 6.190, 0 failed
progress: 1727269309.514 s, 611.0 tps, lat 6.546 ms stddev 2.698, 0 failed
progress: 1727269314.514 s, 559.6 tps, lat 7.143 ms stddev 4.905, 0 failed
progress: 1727269319.514 s, 556.0 tps, lat 7.195 ms stddev 4.107, 0 failed
progress: 1727269324.514 s, 582.6 tps, lat 6.862 ms stddev 2.921, 0 failed
progress: 1727269329.514 s, 607.6 tps, lat 6.587 ms stddev 2.384, 0 failed
progress: 1727269334.514 s, 694.2 tps, lat 5.760 ms stddev 2.943, 0 failed
progress: 1727269339.514 s, 786.2 tps, lat 5.085 ms stddev 1.401, 0 failed
progress: 1727269344.514 s, 742.3 tps, lat 5.390 ms stddev 2.564, 0 failed
progress: 1727269349.514 s, 774.3 tps, lat 5.169 ms stddev 2.097, 0 failed
progress: 1727269354.514 s, 697.2 tps, lat 5.730 ms stddev 5.772, 0 failed
progress: 1727269359.514 s, 780.2 tps, lat 5.131 ms stddev 1.436, 0 failed
progress: 1727269364.514 s, 694.4 tps, lat 5.760 ms stddev 4.918, 0 failed
progress: 1727269369.514 s, 633.2 tps, lat 6.308 ms stddev 2.338, 0 failed
progress: 1727269374.514 s, 589.6 tps, lat 6.784 ms stddev 2.739, 0 failed
progress: 1727269379.514 s, 575.8 tps, lat 6.950 ms stddev 3.018, 0 failed
progress: 1727269384.514 s, 548.4 tps, lat 7.251 ms stddev 3.585, 0 failed
progress: 1727269389.514 s, 540.8 tps, lat 7.438 ms stddev 4.472, 0 failed
progress: 1727269394.514 s, 544.2 tps, lat 7.348 ms stddev 3.313, 0 failed
progress: 1727269399.514 s, 702.8 tps, lat 5.695 ms stddev 3.197, 0 failed
progress: 1727269404.514 s, 745.4 tps, lat 5.363 ms stddev 1.597, 0 failed
progress: 1727269409.514 s, 760.8 tps, lat 5.261 ms stddev 1.510, 0 failed
progress: 1727269414.514 s, 745.4 tps, lat 5.361 ms stddev 2.442, 0 failed
progress: 1727269419.514 s, 690.4 tps, lat 5.796 ms stddev 3.316, 0 failed
progress: 1727269424.514 s, 724.1 tps, lat 5.520 ms stddev 1.796, 0 failed
progress: 1727269429.514 s, 547.9 tps, lat 7.303 ms stddev 5.802, 0 failed
progress: 1727269434.514 s, 552.4 tps, lat 7.241 ms stddev 4.324, 0 failed
progress: 1727269439.514 s, 468.4 tps, lat 8.511 ms stddev 6.414, 0 failed
progress: 1727269444.514 s, 549.2 tps, lat 7.298 ms stddev 4.319, 0 failed
progress: 1727269449.514 s, 575.6 tps, lat 6.957 ms stddev 2.747, 0 failed
progress: 1727269454.514 s, 585.1 tps, lat 6.836 ms stddev 2.771, 0 failed
progress: 1727269459.514 s, 744.0 tps, lat 5.375 ms stddev 2.436, 0 failed
progress: 1727269464.514 s, 716.7 tps, lat 5.579 ms stddev 3.695, 0 failed
progress: 1727269469.514 s, 750.8 tps, lat 5.329 ms stddev 1.559, 0 failed
progress: 1727269474.514 s, 721.4 tps, lat 5.543 ms stddev 3.389, 0 failed
progress: 1727269479.514 s, 743.8 tps, lat 5.376 ms stddev 1.860, 0 failed
progress: 1727269484.514 s, 746.8 tps, lat 5.358 ms stddev 1.633, 0 failed
progress: 1727269489.514 s, 609.8 tps, lat 6.558 ms stddev 2.433, 0 failed
progress: 1727269494.514 s, 553.0 tps, lat 7.232 ms stddev 4.523, 0 failed
progress: 1727269499.514 s, 570.7 tps, lat 7.007 ms stddev 2.959, 0 failed
progress: 1727269504.514 s, 575.3 tps, lat 6.944 ms stddev 4.067, 0 failed
progress: 1727269509.514 s, 581.8 tps, lat 6.882 ms stddev 2.955, 0 failed
progress: 1727269514.514 s, 521.8 tps, lat 7.668 ms stddev 8.322, 0 failed
progress: 1727269519.514 s, 638.2 tps, lat 6.267 ms stddev 2.276, 0 failed
progress: 1727269524.514 s, 737.0 tps, lat 5.428 ms stddev 3.104, 0 failed
progress: 1727269529.514 s, 753.8 tps, lat 5.306 ms stddev 1.513, 0 failed
progress: 1727269534.514 s, 744.0 tps, lat 5.378 ms stddev 1.626, 0 failed
progress: 1727269539.514 s, 736.6 tps, lat 5.429 ms stddev 2.278, 0 failed
progress: 1727269544.514 s, 723.4 tps, lat 5.524 ms stddev 1.753, 0 failed
progress: 1727269549.514 s, 572.8 tps, lat 6.976 ms stddev 2.648, 0 failed
progress: 1727269554.514 s, 485.8 tps, lat 8.226 ms stddev 5.425, 0 failed
progress: 1727269559.514 s, 514.8 tps, lat 7.780 ms stddev 4.788, 0 failed
progress: 1727269564.514 s, 559.4 tps, lat 7.156 ms stddev 2.898, 0 failed
progress: 1727269569.514 s, 552.6 tps, lat 7.232 ms stddev 3.312, 0 failed
progress: 1727269574.514 s, 565.0 tps, lat 7.085 ms stddev 3.311, 0 failed
progress: 1727269579.514 s, 583.6 tps, lat 6.855 ms stddev 2.587, 0 failed
progress: 1727269584.514 s, 737.4 tps, lat 5.421 ms stddev 1.586, 0 failed
progress: 1727269589.514 s, 645.0 tps, lat 6.205 ms stddev 6.199, 0 failed
progress: 1727269594.514 s, 740.0 tps, lat 5.406 ms stddev 1.544, 0 failed
progress: 1727269599.514 s, 720.6 tps, lat 5.548 ms stddev 1.650, 0 failed
progress: 1727269604.514 s, 752.4 tps, lat 5.318 ms stddev 2.005, 0 failed
progress: 1727269609.514 s, 605.6 tps, lat 6.600 ms stddev 2.635, 0 failed
progress: 1727269614.514 s, 480.6 tps, lat 8.322 ms stddev 6.474, 0 failed
progress: 1727269619.514 s, 485.8 tps, lat 8.235 ms stddev 7.547, 0 failed
progress: 1727269624.514 s, 561.0 tps, lat 7.125 ms stddev 3.073, 0 failed
progress: 1727269629.514 s, 595.4 tps, lat 6.721 ms stddev 2.817, 0 failed
progress: 1727269634.514 s, 584.0 tps, lat 6.848 ms stddev 3.018, 0 failed
progress: 1727269639.514 s, 580.2 tps, lat 6.893 ms stddev 2.742, 0 failed
progress: 1727269644.514 s, 660.2 tps, lat 6.060 ms stddev 1.898, 0 failed
progress: 1727269649.514 s, 707.8 tps, lat 5.650 ms stddev 3.006, 0 failed
progress: 1727269654.514 s, 713.6 tps, lat 5.605 ms stddev 3.194, 0 failed
progress: 1727269659.514 s, 751.2 tps, lat 5.321 ms stddev 1.491, 0 failed
progress: 1727269664.514 s, 672.2 tps, lat 5.956 ms stddev 5.737, 0 failed
progress: 1727269669.514 s, 613.0 tps, lat 6.513 ms stddev 2.477, 0 failed
progress: 1727269674.514 s, 563.4 tps, lat 7.111 ms stddev 2.740, 0 failed
progress: 1727269679.514 s, 590.6 tps, lat 6.770 ms stddev 2.882, 0 failed
progress: 1727269684.514 s, 537.8 tps, lat 7.437 ms stddev 4.610, 0 failed
progress: 1727269689.514 s, 557.4 tps, lat 7.177 ms stddev 3.431, 0 failed
progress: 1727269694.514 s, 562.2 tps, lat 7.115 ms stddev 2.959, 0 failed
progress: 1727269699.514 s, 519.8 tps, lat 7.692 ms stddev 5.373, 0 failed
progress: 1727269704.514 s, 549.2 tps, lat 7.282 ms stddev 3.547, 0 failed
progress: 1727269709.514 s, 739.4 tps, lat 5.413 ms stddev 1.667, 0 failed
progress: 1727269714.514 s, 714.4 tps, lat 5.596 ms stddev 3.413, 0 failed
progress: 1727269719.514 s, 744.0 tps, lat 5.379 ms stddev 1.531, 0 failed
progress: 1727269724.514 s, 720.4 tps, lat 5.549 ms stddev 1.896, 0 failed
progress: 1727269729.514 s, 535.4 tps, lat 7.467 ms stddev 5.796, 0 failed
progress: 1727269734.514 s, 549.8 tps, lat 7.278 ms stddev 3.031, 0 failed
progress: 1727269739.514 s, 582.4 tps, lat 6.855 ms stddev 2.958, 0 failed
progress: 1727269744.514 s, 552.2 tps, lat 7.252 ms stddev 3.323, 0 failed
progress: 1727269749.514 s, 514.6 tps, lat 7.770 ms stddev 5.007, 0 failed
progress: 1727269754.514 s, 560.4 tps, lat 7.138 ms stddev 2.845, 0 failed
progress: 1727269759.514 s, 584.4 tps, lat 6.849 ms stddev 2.792, 0 failed
progress: 1727269764.514 s, 533.6 tps, lat 7.497 ms stddev 5.325, 0 failed
progress: 1727269769.514 s, 679.8 tps, lat 5.884 ms stddev 1.987, 0 failed
progress: 1727269774.514 s, 680.8 tps, lat 5.873 ms stddev 3.149, 0 failed
progress: 1727269779.514 s, 733.0 tps, lat 5.456 ms stddev 1.929, 0 failed
progress: 1727269784.514 s, 745.6 tps, lat 5.367 ms stddev 1.507, 0 failed
progress: 1727269789.514 s, 604.2 tps, lat 6.620 ms stddev 2.801, 0 failed
progress: 1727269794.514 s, 493.8 tps, lat 8.098 ms stddev 5.278, 0 failed
progress: 1727269799.514 s, 597.0 tps, lat 6.700 ms stddev 2.679, 0 failed
progress: 1727269804.514 s, 526.2 tps, lat 7.600 ms stddev 4.687, 0 failed
progress: 1727269809.514 s, 567.2 tps, lat 7.052 ms stddev 3.339, 0 failed
progress: 1727269814.514 s, 599.0 tps, lat 6.672 ms stddev 2.634, 0 failed
progress: 1727269819.514 s, 521.4 tps, lat 7.677 ms stddev 7.483, 0 failed
progress: 1727269824.514 s, 562.4 tps, lat 7.110 ms stddev 3.244, 0 failed
progress: 1727269829.514 s, 673.4 tps, lat 5.940 ms stddev 2.081, 0 failed
progress: 1727269834.514 s, 735.8 tps, lat 5.383 ms stddev 1.625, 0 failed
progress: 1727269839.514 s, 727.6 tps, lat 5.552 ms stddev 2.735, 0 failed
progress: 1727269844.514 s, 712.0 tps, lat 5.618 ms stddev 2.026, 0 failed
progress: 1727269849.514 s, 611.8 tps, lat 6.537 ms stddev 2.061, 0 failed
progress: 1727269854.514 s, 735.9 tps, lat 5.433 ms stddev 1.813, 0 failed
progress: 1727269859.514 s, 682.0 tps, lat 5.868 ms stddev 4.018, 0 failed
progress: 1727269864.514 s, 743.6 tps, lat 5.375 ms stddev 1.528, 0 failed
progress: 1727269869.514 s, 670.0 tps, lat 5.973 ms stddev 3.955, 0 failed
progress: 1727269874.514 s, 715.4 tps, lat 5.591 ms stddev 2.645, 0 failed
progress: 1727269879.514 s, 735.0 tps, lat 5.441 ms stddev 1.598, 0 failed
progress: 1727269884.514 s, 620.4 tps, lat 6.446 ms stddev 6.017, 0 failed
progress: 1727269889.514 s, 718.0 tps, lat 5.571 ms stddev 2.145, 0 failed
progress: 1727269894.514 s, 736.6 tps, lat 5.431 ms stddev 1.664, 0 failed
progress: 1727269899.514 s, 659.0 tps, lat 6.065 ms stddev 4.798, 0 failed
progress: 1727269904.514 s, 711.6 tps, lat 5.625 ms stddev 3.342, 0 failed
progress: 1727269909.514 s, 665.6 tps, lat 6.008 ms stddev 2.016, 0 failed
progress: 1727269914.514 s, 492.4 tps, lat 8.111 ms stddev 7.309, 0 failed
progress: 1727269919.514 s, 548.6 tps, lat 7.293 ms stddev 3.350, 0 failed
progress: 1727269924.514 s, 556.8 tps, lat 7.185 ms stddev 3.535, 0 failed
progress: 1727269929.514 s, 559.0 tps, lat 7.157 ms stddev 3.011, 0 failed
progress: 1727269934.514 s, 532.8 tps, lat 7.509 ms stddev 4.610, 0 failed
progress: 1727269939.514 s, 564.8 tps, lat 7.083 ms stddev 3.781, 0 failed
progress: 1727269944.514 s, 571.6 tps, lat 6.997 ms stddev 2.811, 0 failed
progress: 1727269949.514 s, 565.8 tps, lat 7.067 ms stddev 4.448, 0 failed
progress: 1727269954.514 s, 592.0 tps, lat 6.760 ms stddev 2.708, 0 failed
progress: 1727269959.514 s, 699.4 tps, lat 5.717 ms stddev 1.894, 0 failed
progress: 1727269964.514 s, 717.6 tps, lat 5.572 ms stddev 2.532, 0 failed
progress: 1727269969.514 s, 581.2 tps, lat 6.884 ms stddev 6.262, 0 failed
progress: 1727269974.514 s, 747.6 tps, lat 5.350 ms stddev 1.506, 0 failed
progress: 1727269979.514 s, 756.2 tps, lat 5.292 ms stddev 1.583, 0 failed
progress: 1727269984.514 s, 739.4 tps, lat 5.405 ms stddev 1.534, 0 failed
progress: 1727269989.514 s, 729.8 tps, lat 5.481 ms stddev 1.637, 0 failed
progress: 1727269994.514 s, 716.2 tps, lat 5.586 ms stddev 2.617, 0 failed
progress: 1727269999.514 s, 654.8 tps, lat 6.108 ms stddev 7.528, 0 failed
progress: 1727270004.514 s, 721.0 tps, lat 5.549 ms stddev 2.073, 0 failed
progress: 1727270009.514 s, 726.6 tps, lat 5.503 ms stddev 2.296, 0 failed
progress: 1727270014.514 s, 742.8 tps, lat 5.383 ms stddev 1.566, 0 failed
progress: 1727270019.514 s, 736.8 tps, lat 5.429 ms stddev 1.667, 0 failed
progress: 1727270024.514 s, 733.6 tps, lat 5.454 ms stddev 1.663, 0 failed
progress: 1727270029.514 s, 660.2 tps, lat 6.058 ms stddev 4.126, 0 failed
progress: 1727270034.514 s, 642.6 tps, lat 6.223 ms stddev 3.825, 0 failed
progress: 1727270039.514 s, 642.2 tps, lat 6.227 ms stddev 2.566, 0 failed
progress: 1727270044.514 s, 555.2 tps, lat 7.193 ms stddev 3.473, 0 failed
progress: 1727270049.516 s, 477.6 tps, lat 8.385 ms stddev 7.652, 0 failed
progress: 1727270054.514 s, 541.0 tps, lat 7.392 ms stddev 3.126, 0 failed
progress: 1727270059.514 s, 492.0 tps, lat 8.133 ms stddev 6.410, 0 failed
progress: 1727270064.514 s, 559.9 tps, lat 7.143 ms stddev 2.936, 0 failed
progress: 1727270069.514 s, 526.2 tps, lat 7.603 ms stddev 4.008, 0 failed
progress: 1727270074.514 s, 559.8 tps, lat 7.145 ms stddev 3.142, 0 failed
progress: 1727270079.514 s, 547.8 tps, lat 7.300 ms stddev 4.389, 0 failed
progress: 1727270084.514 s, 590.8 tps, lat 6.769 ms stddev 2.500, 0 failed
progress: 1727270089.514 s, 551.2 tps, lat 7.255 ms stddev 3.925, 0 failed
progress: 1727270094.514 s, 574.0 tps, lat 6.967 ms stddev 2.935, 0 failed
progress: 1727270099.514 s, 716.2 tps, lat 5.587 ms stddev 1.896, 0 failed
progress: 1727270104.514 s, 744.8 tps, lat 5.369 ms stddev 2.146, 0 failed
progress: 1727270109.514 s, 731.2 tps, lat 5.471 ms stddev 1.928, 0 failed
progress: 1727270114.514 s, 634.6 tps, lat 6.303 ms stddev 6.725, 0 failed
progress: 1727270119.514 s, 758.6 tps, lat 5.272 ms stddev 1.386, 0 failed
progress: 1727270124.514 s, 750.2 tps, lat 5.332 ms stddev 1.683, 0 failed
progress: 1727270129.514 s, 748.6 tps, lat 5.341 ms stddev 1.514, 0 failed
progress: 1727270134.514 s, 747.2 tps, lat 5.356 ms stddev 1.855, 0 failed
progress: 1727270139.514 s, 734.8 tps, lat 5.443 ms stddev 1.835, 0 failed
progress: 1727270144.514 s, 666.8 tps, lat 5.996 ms stddev 4.174, 0 failed
progress: 1727270149.514 s, 522.8 tps, lat 7.643 ms stddev 5.621, 0 failed
progress: 1727270154.514 s, 539.0 tps, lat 7.430 ms stddev 3.216, 0 failed
progress: 1727270159.514 s, 548.6 tps, lat 7.292 ms stddev 3.153, 0 failed
progress: 1727270164.514 s, 540.9 tps, lat 7.390 ms stddev 3.649, 0 failed
progress: 1727270169.514 s, 505.5 tps, lat 7.918 ms stddev 4.558, 0 failed
progress: 1727270174.514 s, 491.1 tps, lat 8.131 ms stddev 6.563, 0 failed
progress: 1727270179.514 s, 525.1 tps, lat 7.604 ms stddev 5.191, 0 failed
progress: 1727270184.514 s, 501.8 tps, lat 7.984 ms stddev 4.408, 0 failed
progress: 1727270189.514 s, 566.0 tps, lat 7.071 ms stddev 2.819, 0 failed
progress: 1727270194.514 s, 561.2 tps, lat 7.128 ms stddev 2.927, 0 failed
progress: 1727270199.514 s, 544.4 tps, lat 7.347 ms stddev 3.544, 0 failed
progress: 1727270204.514 s, 579.0 tps, lat 6.905 ms stddev 3.081, 0 failed
progress: 1727270209.514 s, 656.0 tps, lat 6.104 ms stddev 3.575, 0 failed
progress: 1727270214.514 s, 700.4 tps, lat 5.710 ms stddev 2.925, 0 failed
progress: 1727270219.514 s, 752.2 tps, lat 5.315 ms stddev 1.429, 0 failed
progress: 1727270224.514 s, 675.8 tps, lat 5.916 ms stddev 1.792, 0 failed
progress: 1727270229.514 s, 730.4 tps, lat 5.479 ms stddev 2.827, 0 failed
progress: 1727270234.514 s, 668.2 tps, lat 5.985 ms stddev 6.128, 0 failed
progress: 1727270239.514 s, 738.4 tps, lat 5.419 ms stddev 1.795, 0 failed
progress: 1727270244.514 s, 706.4 tps, lat 5.660 ms stddev 2.628, 0 failed
progress: 1727270249.514 s, 768.4 tps, lat 5.203 ms stddev 1.326, 0 failed
progress: 1727270254.514 s, 652.6 tps, lat 6.133 ms stddev 6.140, 0 failed
progress: 1727270259.514 s, 740.6 tps, lat 5.397 ms stddev 1.552, 0 failed
progress: 1727270264.514 s, 726.2 tps, lat 5.509 ms stddev 3.755, 0 failed
progress: 1727270269.514 s, 548.4 tps, lat 7.282 ms stddev 2.493, 0 failed
progress: 1727270274.514 s, 525.4 tps, lat 7.619 ms stddev 4.187, 0 failed
progress: 1727270279.514 s, 562.2 tps, lat 7.119 ms stddev 2.938, 0 failed
progress: 1727270284.514 s, 552.2 tps, lat 7.238 ms stddev 2.992, 0 failed
progress: 1727270289.514 s, 521.4 tps, lat 7.672 ms stddev 3.590, 0 failed
progress: 1727270294.514 s, 548.2 tps, lat 7.301 ms stddev 3.821, 0 failed
progress: 1727270299.514 s, 515.6 tps, lat 7.750 ms stddev 5.078, 0 failed
progress: 1727270304.514 s, 504.4 tps, lat 7.926 ms stddev 4.128, 0 failed
progress: 1727270309.514 s, 525.4 tps, lat 7.621 ms stddev 5.096, 0 failed
progress: 1727270314.514 s, 558.0 tps, lat 7.161 ms stddev 3.071, 0 failed
progress: 1727270319.514 s, 509.0 tps, lat 7.869 ms stddev 5.217, 0 failed
