NOTICE:  database "test" does not exist, skipping
NOTICE:  table "hottail" does not exist, skipping
DROP TABLE
CREATE TABLE
CREATE INDEX
CREATE INDEX
CREATE INDEX
CREATE INDEX
CREATE EXTENSION
CREATE EXTENSION
1727305178 pages; 8  page_time: 0.12500000000000000000
1727305229 pages; 34715  page_time: 0.00048828125000000000

1727305230 pages; 35115  page_time: 0.00048828125000000000

1727305231 pages; 35507  page_time: 0.00048828125000000000

1727305232 pages; 35898  page_time: 0.00048828125000000000

1727305233 pages; 36277  page_time: 0.00048828125000000000

1727305234 pages; 36661  page_time: 0.00048828125000000000

1727305235 pages; 37035  page_time: 0.00048828125000000000

1727305236 pages; 37414  page_time: 0.00048828125000000000

1727305237 pages; 37783  page_time: 0.00048828125000000000

1727305238 pages; 38147  page_time: 0.00048828125000000000

1727305239 pages; 38510  page_time: 0.00048828125000000000

1727305240 pages; 38865  page_time: 0.00048828125000000000

1727305241 pages; 39200  page_time: 0.00048828125000000000

1727305242 pages; 39563  page_time: 0.00048828125000000000

1727305243 pages; 39915  page_time: 0.00048828125000000000

1727305244 pages; 40270  page_time: 0.00048828125000000000

1727305245 pages; 40617  page_time: 0.00048828125000000000

1727305246 pages; 40960  page_time: 0.00048828125000000000

1727305247 pages; 41299  page_time: 0.00048828125000000000

1727305248 pages; 41646  page_time: 0.00048828125000000000

1727305249 pages; 41991  page_time: 0.00048828125000000000

1727305250 pages; 42329  page_time: 0.00048828125000000000

1727305251 pages; 42668  page_time: 0.00048828125000000000

1727305252 pages; 43000  page_time: 0.00048828125000000000

1727305253 pages; 43337  page_time: 0.00048828125000000000

1727305254 pages; 43656  page_time: 0.00048828125000000000

1727305255 pages; 43980  page_time: 0.00048828125000000000

1727305256 pages; 44300  page_time: 0.00048828125000000000

1727305257 pages; 44618  page_time: 0.00048828125000000000

1727305258 pages; 44936  page_time: 0.00048828125000000000

1727305259 pages; 45244  page_time: 0.00048828125000000000

1727305260 pages; 45559  page_time: 0.00048828125000000000

1727305262 pages; 45860  page_time: 0.00048828125000000000

1727305263 pages; 46177  page_time: 0.00048828125000000000

1727305264 pages; 46489  page_time: 0.00048828125000000000

1727305265 pages; 46788  page_time: 0.00048828125000000000

1727305266 pages; 47091  page_time: 0.00048828125000000000

1727305267 pages; 47401  page_time: 0.00048828125000000000

1727305268 pages; 47706  page_time: 0.00048828125000000000

1727305269 pages; 48004  page_time: 0.00048828125000000000

1727305270 pages; 48302  page_time: 0.00048828125000000000

1727305271 pages; 48596  page_time: 0.00048828125000000000

1727305272 pages; 48878  page_time: 0.00048828125000000000

1727305273 pages; 49163  page_time: 0.00048828125000000000

1727305274 pages; 49465  page_time: 0.00048828125000000000

1727305275 pages; 49752  page_time: 0.00048828125000000000

1727305276 pages; 50038  page_time: 0.00048828125000000000

1727305277 pages; 50323  page_time: 0.00048828125000000000

1727305278 pages; 50606  page_time: 0.00048828125000000000

1727305279 pages; 50887  page_time: 0.00048828125000000000

1727305280 pages; 51164  page_time: 0.00048828125000000000

1727305281 pages; 51439  page_time: 0.00048828125000000000

1727305282 pages; 51731  page_time: 0.00048828125000000000

1727305283 pages; 51999  page_time: 0.00048828125000000000

1727305284 pages; 52279  page_time: 0.00048828125000000000

1727305285 pages; 52550  page_time: 0.00048828125000000000

1727305286 pages; 52829  page_time: 0.00048828125000000000

1727305287 pages; 53098  page_time: 0.00048828125000000000

1727305288 pages; 53364  page_time: 0.00048828125000000000

1727305289 pages; 53635  page_time: 0.00048828125000000000

1727305290 pages; 53914  page_time: 0.00048828125000000000

1727305291 pages; 55376  page_time: 0.00048828125000000000

1727305292 pages; 57932  page_time: 0.00048828125000000000

1727305293 pages; 60658  page_time: 0.00048828125000000000

1727305294 pages; 63243  page_time: 0.00048828125000000000

1727305295 pages; 65854  page_time: 0.00048828125000000000

1727305296 pages; 68511  page_time: 0.00048828125000000000

1727305297 pages; 71159  page_time: 0.00048828125000000000

1727305298 pages; 73604  page_time: 0.00048828125000000000

1727305299 pages; 76046  page_time: 0.00048828125000000000

1727305301 pages; 78450  page_time: 0.00048828125000000000

1727305302 pages; 80951  page_time: 0.00048828125000000000

1727305303 pages; 83325  page_time: 0.00048828125000000000

1727305304 pages; 85952  page_time: 0.00048828125000000000

1727305305 pages; 88605  page_time: 0.00048828125000000000

1727305306 pages; 91434  page_time: 0.00048828125000000000

1727305307 pages; 94205  page_time: 0.00048828125000000000

1727305308 pages; 96843  page_time: 0.00048828125000000000

1727305309 pages; 99558  page_time: 0.00048828125000000000

1727305310 pages; 102383  page_time: 0.00048828125000000000

1727305311 pages; 105222  page_time: 0.00048828125000000000

1727305312 pages; 108036  page_time: 0.00048828125000000000

1727305313 pages; 110786  page_time: 0.00048828125000000000

1727305314 pages; 113247  page_time: 0.00048828125000000000

1727305315 pages; 115673  page_time: 0.00048828125000000000

1727305316 pages; 118061  page_time: 0.00048828125000000000

1727305317 pages; 120566  page_time: 0.00048828125000000000

1727305318 pages; 123067  page_time: 0.00048828125000000000

1727305319 pages; 125506  page_time: 0.00048828125000000000

1727305320 pages; 127906  page_time: 0.00048828125000000000

1727305321 pages; 130444  page_time: 0.00048828125000000000

1727305322 pages; 132955  page_time: 0.00048828125000000000

1727305323 pages; 135320  page_time: 0.00048828125000000000

1727305324 pages; 137776  page_time: 0.00048828125000000000

1727305325 pages; 140191  page_time: 0.00048828125000000000

1727305326 pages; 142682  page_time: 0.00048828125000000000

1727305327 pages; 145176  page_time: 0.00048828125000000000

1727305328 pages; 147602  page_time: 0.00048828125000000000

1727305329 pages; 150051  page_time: 0.00048828125000000000

1727305330 pages; 152638  page_time: 0.00048828125000000000

1727305331 pages; 155435  page_time: 0.00048828125000000000

1727305332 pages; 158239  page_time: 0.00048828125000000000

1727305333 pages; 161143  page_time: 0.00048828125000000000

1727305334 pages; 163601  page_time: 0.00048828125000000000

1727305335 pages; 165649  page_time: 0.00048828125000000000

1727305336 pages; 168206  page_time: 0.00048828125000000000

1727305337 pages; 170757  page_time: 0.00048828125000000000

1727305338 pages; 173371  page_time: 0.00048828125000000000

1727305339 pages; 175933  page_time: 0.00048828125000000000

1727305341 pages; 178539  page_time: 0.00048828125000000000

1727305342 pages; 181253  page_time: 0.00048828125000000000

1727305343 pages; 183826  page_time: 0.00048828125000000000

1727305344 pages; 186352  page_time: 0.00048828125000000000

1727305345 pages; 188935  page_time: 0.00048828125000000000

1727305346 pages; 191473  page_time: 0.00048828125000000000

1727305347 pages; 194072  page_time: 0.00048828125000000000

1727305348 pages; 196589  page_time: 0.00048828125000000000

1727305349 pages; 199155  page_time: 0.00048828125000000000

1727305350 pages; 201549  page_time: 0.00048828125000000000

1727305351 pages; 203848  page_time: 0.00048828125000000000

1727305352 pages; 206210  page_time: 0.00048828125000000000

1727305353 pages; 208661  page_time: 0.00048828125000000000

1727305354 pages; 211036  page_time: 0.00048828125000000000

1727305355 pages; 213563  page_time: 0.00048828125000000000

1727305356 pages; 215832  page_time: 0.00048828125000000000

1727305357 pages; 218103  page_time: 0.00048828125000000000

1727305358 pages; 220704  page_time: 0.00048828125000000000

1727305359 pages; 223586  page_time: 0.00048828125000000000

1727305360 pages; 226364  page_time: 0.00048828125000000000

1727305361 pages; 229028  page_time: 0.00048828125000000000

1727305362 pages; 231653  page_time: 0.00048828125000000000

1727305363 pages; 234149  page_time: 0.00048828125000000000

1727305364 pages; 236681  page_time: 0.00048828125000000000

1727305365 pages; 239138  page_time: 0.00048828125000000000

1727305366 pages; 241639  page_time: 0.00048828125000000000

1727305367 pages; 243906  page_time: 0.00048828125000000000

1727305368 pages; 246515  page_time: 0.00048828125000000000

1727305369 pages; 249038  page_time: 0.00048828125000000000

1727305370 pages; 251580  page_time: 0.00048828125000000000

1727305371 pages; 254209  page_time: 0.00048828125000000000

1727305372 pages; 256751  page_time: 0.00048828125000000000

1727305373 pages; 259241  page_time: 0.00048828125000000000

1727305374 pages; 261837  page_time: 0.00048828125000000000

1727305375 pages; 264388  page_time: 0.00048828125000000000

1727305376 pages; 267001  page_time: 0.00048828125000000000

1727305377 pages; 269559  page_time: 0.00048828125000000000

1727305378 pages; 272073  page_time: 0.00048828125000000000

1727305379 pages; 274560  page_time: 0.00048828125000000000

1727305381 pages; 277088  page_time: 0.00048828125000000000

1727305382 pages; 279613  page_time: 0.00048828125000000000

1727305383 pages; 282195  page_time: 0.00048828125000000000

1727305384 pages; 284778  page_time: 0.00048828125000000000

1727305385 pages; 287422  page_time: 0.00048828125000000000

1727305386 pages; 290024  page_time: 0.00048828125000000000

1727305387 pages; 292579  page_time: 0.00048828125000000000

1727305388 pages; 295232  page_time: 0.00048828125000000000

1727305389 pages; 297397  page_time: 0.00048828125000000000

1727305390 pages; 299773  page_time: 0.00048828125000000000

1727305391 pages; 302410  page_time: 0.00048828125000000000

1727305392 pages; 304906  page_time: 0.00048828125000000000

1727305393 pages; 307533  page_time: 0.00048828125000000000

1727305394 pages; 310157  page_time: 0.00048828125000000000

1727305395 pages; 312770  page_time: 0.00048828125000000000

1727305396 pages; 315424  page_time: 0.00048828125000000000

1727305397 pages; 318045  page_time: 0.00048828125000000000

1727305398 pages; 320636  page_time: 0.00048828125000000000

1727305399 pages; 322832  page_time: 0.00048828125000000000

1727305400 pages; 325455  page_time: 0.00048828125000000000

1727305401 pages; 328088  page_time: 0.00048828125000000000

1727305402 pages; 330670  page_time: 0.00048828125000000000

1727305403 pages; 333394  page_time: 0.00048828125000000000

1727305404 pages; 336058  page_time: 0.00048828125000000000

1727305405 pages; 338670  page_time: 0.00048828125000000000

1727305406 pages; 341249  page_time: 0.00048828125000000000

1727305407 pages; 343807  page_time: 0.00048828125000000000

1727305408 pages; 346354  page_time: 0.00048828125000000000

1727305409 pages; 348811  page_time: 0.00048828125000000000

1727305410 pages; 350946  page_time: 0.00048828125000000000

1727305411 pages; 353657  page_time: 0.00048828125000000000

1727305412 pages; 356202  page_time: 0.00048828125000000000

1727305413 pages; 358722  page_time: 0.00048828125000000000

1727305414 pages; 361468  page_time: 0.00048828125000000000

1727305415 pages; 364001  page_time: 0.00048828125000000000

1727305416 pages; 366414  page_time: 0.00048828125000000000

1727305417 pages; 368854  page_time: 0.00048828125000000000

1727305418 pages; 371229  page_time: 0.00048828125000000000

1727305419 pages; 373650  page_time: 0.00048828125000000000

1727305420 pages; 375502  page_time: 0.00048828125000000000

1727305422 pages; 377546  page_time: 0.00048828125000000000

1727305423 pages; 379904  page_time: 0.00048828125000000000

1727305424 pages; 382403  page_time: 0.00048828125000000000

1727305425 pages; 384876  page_time: 0.00048828125000000000

1727305426 pages; 387465  page_time: 0.00048828125000000000

1727305427 pages; 389925  page_time: 0.00048828125000000000

1727305428 pages; 392469  page_time: 0.00048828125000000000

1727305429 pages; 394972  page_time: 0.00048828125000000000

1727305430 pages; 397650  page_time: 0.00048828125000000000

1727305431 pages; 400333  page_time: 0.00048828125000000000

1727305432 pages; 402276  page_time: 0.00048828125000000000

1727305433 pages; 404771  page_time: 0.00048828125000000000

1727305434 pages; 407568  page_time: 0.00048828125000000000

1727305435 pages; 410146  page_time: 0.00048828125000000000

1727305436 pages; 412761  page_time: 0.00048828125000000000

1727305437 pages; 415283  page_time: 0.00048828125000000000

1727305438 pages; 417748  page_time: 0.00048828125000000000

1727305439 pages; 420229  page_time: 0.00048828125000000000

1727305440 pages; 422707  page_time: 0.00048828125000000000

1727305441 pages; 425203  page_time: 0.00048828125000000000

1727305442 pages; 427527  page_time: 0.00048828125000000000

1727305443 pages; 429625  page_time: 0.00048828125000000000

1727305444 pages; 432185  page_time: 0.00048828125000000000

1727305445 pages; 434718  page_time: 0.00048828125000000000

1727305446 pages; 437314  page_time: 0.00048828125000000000

1727305447 pages; 439847  page_time: 0.00048828125000000000

1727305448 pages; 442345  page_time: 0.00048828125000000000

1727305449 pages; 444814  page_time: 0.00048828125000000000

1727305450 pages; 447468  page_time: 0.00048828125000000000

1727305451 pages; 449911  page_time: 0.00048828125000000000

1727305452 pages; 452474  page_time: 0.00048828125000000000

1727305453 pages; 454725  page_time: 0.00048828125000000000

1727305454 pages; 457476  page_time: 0.00048828125000000000

1727305455 pages; 459945  page_time: 0.00048828125000000000

1727305456 pages; 462500  page_time: 0.00048828125000000000

1727305458 pages; 465022  page_time: 0.00048828125000000000

1727305459 pages; 467221  page_time: 0.00048828125000000000

1727305460 pages; 469021  page_time: 0.00048828125000000000

1727305461 pages; 471672  page_time: 0.00048828125000000000

1727305462 pages; 474369  page_time: 0.00048828125000000000

1727305463 pages; 477006  page_time: 0.00048828125000000000

1727305464 pages; 479615  page_time: 0.00048828125000000000

1727305465 pages; 481837  page_time: 0.00048828125000000000

1727305466 pages; 482928  page_time: 0.00048828125000000000

1727305467 pages; 485450  page_time: 0.00048828125000000000

1727305468 pages; 488071  page_time: 0.00048828125000000000

1727305469 pages; 490713  page_time: 0.00048828125000000000

1727305470 pages; 493312  page_time: 0.00048828125000000000

1727305471 pages; 495929  page_time: 0.00048828125000000000

1727305472 pages; 498467  page_time: 0.00048828125000000000

1727305473 pages; 501172  page_time: 0.00048828125000000000

1727305474 pages; 503760  page_time: 0.00048828125000000000

1727305475 pages; 506278  page_time: 0.00048828125000000000

1727305476 pages; 508775  page_time: 0.00048828125000000000

1727305477 pages; 511341  page_time: 0.00048828125000000000

1727305478 pages; 513787  page_time: 0.00048828125000000000

1727305479 pages; 516489  page_time: 0.00048828125000000000

1727305480 pages; 519037  page_time: 0.00048828125000000000

1727305481 pages; 521652  page_time: 0.00048828125000000000

1727305482 pages; 524208  page_time: 0.00048828125000000000

1727305483 pages; 526719  page_time: 0.00048828125000000000

1727305484 pages; 529315  page_time: 0.00048828125000000000

1727305485 pages; 532042  page_time: 0.00048828125000000000

1727305486 pages; 534667  page_time: 0.00048828125000000000

1727305487 pages; 537354  page_time: 0.00048828125000000000

1727305488 pages; 539973  page_time: 0.00048828125000000000

1727305489 pages; 542625  page_time: 0.00048828125000000000

1727305490 pages; 545143  page_time: 0.00048828125000000000

1727305491 pages; 547703  page_time: 0.00048828125000000000

1727305492 pages; 549658  page_time: 0.00048828125000000000

1727305493 pages; 552168  page_time: 0.00048828125000000000

1727305494 pages; 554791  page_time: 0.00048828125000000000

1727305495 pages; 557441  page_time: 0.00048828125000000000

1727305497 pages; 560049  page_time: 0.00048828125000000000

1727305498 pages; 562452  page_time: 0.00048828125000000000

1727305499 pages; 563701  page_time: 0.00048828125000000000

1727305500 pages; 566364  page_time: 0.00048828125000000000

1727305501 pages; 569027  page_time: 0.00048828125000000000

1727305502 pages; 571655  page_time: 0.00048828125000000000

1727305503 pages; 574286  page_time: 0.00048828125000000000

1727305504 pages; 576899  page_time: 0.00048828125000000000

1727305505 pages; 579485  page_time: 0.00048828125000000000

1727305506 pages; 582063  page_time: 0.00048828125000000000

1727305507 pages; 584664  page_time: 0.00048828125000000000

1727305508 pages; 587240  page_time: 0.00048828125000000000

1727305509 pages; 589734  page_time: 0.00048828125000000000

1727305510 pages; 591943  page_time: 0.00048828125000000000

1727305511 pages; 594593  page_time: 0.00048828125000000000

1727305512 pages; 597241  page_time: 0.00048828125000000000

1727305513 pages; 599893  page_time: 0.00048828125000000000

1727305514 pages; 602564  page_time: 0.00048828125000000000

1727305515 pages; 604324  page_time: 0.00048828125000000000

1727305516 pages; 606897  page_time: 0.00048828125000000000

1727305517 pages; 609599  page_time: 0.00048828125000000000

1727305518 pages; 612267  page_time: 0.00048828125000000000

1727305519 pages; 614847  page_time: 0.00048828125000000000

1727305520 pages; 617435  page_time: 0.00048828125000000000

1727305521 pages; 620004  page_time: 0.00048828125000000000

1727305522 pages; 622622  page_time: 0.00048828125000000000

1727305523 pages; 625214  page_time: 0.00048828125000000000

1727305524 pages; 627785  page_time: 0.00048828125000000000

1727305525 pages; 630376  page_time: 0.00048828125000000000

1727305526 pages; 632967  page_time: 0.00048828125000000000

1727305527 pages; 635641  page_time: 0.00048828125000000000

1727305528 pages; 638200  page_time: 0.00048828125000000000

1727305529 pages; 640737  page_time: 0.00048828125000000000

1727305530 pages; 643233  page_time: 0.00048828125000000000

1727305531 pages; 645207  page_time: 0.00048828125000000000

1727305532 pages; 647819  page_time: 0.00048828125000000000

1727305533 pages; 650339  page_time: 0.00048828125000000000

1727305534 pages; 652916  page_time: 0.00048828125000000000

1727305535 pages; 655439  page_time: 0.00048828125000000000

1727305537 pages; 657917  page_time: 0.00048828125000000000

1727305538 pages; 660439  page_time: 0.00048828125000000000

1727305539 pages; 662956  page_time: 0.00048828125000000000

1727305540 pages; 665395  page_time: 0.00048828125000000000

1727305541 pages; 667861  page_time: 0.00048828125000000000

1727305542 pages; 670638  page_time: 0.00048828125000000000

1727305543 pages; 672479  page_time: 0.00048828125000000000

1727305544 pages; 675236  page_time: 0.00048828125000000000

1727305545 pages; 678121  page_time: 0.00048828125000000000

1727305546 pages; 680924  page_time: 0.00048828125000000000

1727305547 pages; 683540  page_time: 0.00048828125000000000

1727305548 pages; 685645  page_time: 0.00048828125000000000

1727305549 pages; 688252  page_time: 0.00048828125000000000

1727305550 pages; 690914  page_time: 0.00048828125000000000

1727305551 pages; 693545  page_time: 0.00048828125000000000

1727305552 pages; 696191  page_time: 0.00048828125000000000

1727305553 pages; 698762  page_time: 0.00048828125000000000

1727305554 pages; 701383  page_time: 0.00048828125000000000

1727305555 pages; 704051  page_time: 0.00048828125000000000

1727305556 pages; 706683  page_time: 0.00048828125000000000

1727305557 pages; 709358  page_time: 0.00048828125000000000

1727305558 pages; 712010  page_time: 0.00048828125000000000

1727305559 pages; 713863  page_time: 0.00048828125000000000

1727305560 pages; 716494  page_time: 0.00048828125000000000

1727305561 pages; 719051  page_time: 0.00048828125000000000

1727305562 pages; 721745  page_time: 0.00048828125000000000

1727305563 pages; 724509  page_time: 0.00048828125000000000

1727305564 pages; 726283  page_time: 0.00048828125000000000

1727305565 pages; 728676  page_time: 0.00048828125000000000

1727305566 pages; 731333  page_time: 0.00048828125000000000

1727305567 pages; 733941  page_time: 0.00048828125000000000

1727305568 pages; 736459  page_time: 0.00048828125000000000

1727305569 pages; 738996  page_time: 0.00048828125000000000

1727305570 pages; 740878  page_time: 0.00048828125000000000

1727305571 pages; 743389  page_time: 0.00048828125000000000

1727305572 pages; 745795  page_time: 0.00048828125000000000

1727305573 pages; 748391  page_time: 0.00048828125000000000

1727305574 pages; 750948  page_time: 0.00048828125000000000

1727305576 pages; 753705  page_time: 0.00048828125000000000

1727305577 pages; 756269  page_time: 0.00048828125000000000

1727305578 pages; 758976  page_time: 0.00048828125000000000

1727305579 pages; 761658  page_time: 0.00048828125000000000

1727305580 pages; 764310  page_time: 0.00048828125000000000

1727305581 pages; 766890  page_time: 0.00048828125000000000

1727305582 pages; 769416  page_time: 0.00048828125000000000

1727305583 pages; 771918  page_time: 0.00048828125000000000

1727305584 pages; 774466  page_time: 0.00048828125000000000

1727305585 pages; 776967  page_time: 0.00048828125000000000

1727305586 pages; 779519  page_time: 0.00048828125000000000

1727305587 pages; 781837  page_time: 0.00048828125000000000

1727305588 pages; 784358  page_time: 0.00048828125000000000

1727305589 pages; 786772  page_time: 0.00048828125000000000

1727305590 pages; 789175  page_time: 0.00048828125000000000

1727305591 pages; 791680  page_time: 0.00048828125000000000

1727305592 pages; 793897  page_time: 0.00048828125000000000

1727305593 pages; 796572  page_time: 0.00048828125000000000

1727305594 pages; 799230  page_time: 0.00048828125000000000

1727305595 pages; 801638  page_time: 0.00048828125000000000

1727305596 pages; 803944  page_time: 0.00048828125000000000

1727305597 pages; 805497  page_time: 0.00048828125000000000

1727305598 pages; 807784  page_time: 0.00048828125000000000

1727305599 pages; 810314  page_time: 0.00048828125000000000

1727305600 pages; 812849  page_time: 0.00048828125000000000

1727305601 pages; 815191  page_time: 0.00048828125000000000

1727305602 pages; 817536  page_time: 0.00048828125000000000

1727305603 pages; 819828  page_time: 0.00048828125000000000

1727305604 pages; 822230  page_time: 0.00048828125000000000

1727305605 pages; 824614  page_time: 0.00048828125000000000

1727305606 pages; 827021  page_time: 0.00048828125000000000

1727305607 pages; 829369  page_time: 0.00048828125000000000

1727305608 pages; 831721  page_time: 0.00048828125000000000

1727305609 pages; 834127  page_time: 0.00048828125000000000

1727305610 pages; 836494  page_time: 0.00048828125000000000

1727305611 pages; 838844  page_time: 0.00048828125000000000

1727305612 pages; 841364  page_time: 0.00048828125000000000

1727305614 pages; 843917  page_time: 0.00048828125000000000

1727305615 pages; 846466  page_time: 0.00048828125000000000

1727305616 pages; 848996  page_time: 0.00048828125000000000

1727305617 pages; 851598  page_time: 0.00048828125000000000

1727305618 pages; 854001  page_time: 0.00048828125000000000

1727305619 pages; 856096  page_time: 0.00048828125000000000

1727305620 pages; 858592  page_time: 0.00048828125000000000

1727305621 pages; 861085  page_time: 0.00048828125000000000

1727305622 pages; 863605  page_time: 0.00048828125000000000

1727305623 pages; 866140  page_time: 0.00048828125000000000

1727305624 pages; 868488  page_time: 0.00048828125000000000

1727305625 pages; 870481  page_time: 0.00048828125000000000

1727305626 pages; 872973  page_time: 0.00048828125000000000

1727305627 pages; 875521  page_time: 0.00048828125000000000

1727305628 pages; 878037  page_time: 0.00048828125000000000

1727305629 pages; 880442  page_time: 0.00048828125000000000

1727305630 pages; 882481  page_time: 0.00048828125000000000

1727305631 pages; 884902  page_time: 0.00048828125000000000

1727305632 pages; 887370  page_time: 0.00048828125000000000

1727305633 pages; 889829  page_time: 0.00048828125000000000

1727305634 pages; 892340  page_time: 0.00048828125000000000

1727305635 pages; 894787  page_time: 0.00048828125000000000

1727305636 pages; 897270  page_time: 0.00048828125000000000

1727305637 pages; 899819  page_time: 0.00048828125000000000

1727305638 pages; 902288  page_time: 0.00048828125000000000

1727305639 pages; 904713  page_time: 0.00048828125000000000

1727305640 pages; 907146  page_time: 0.00048828125000000000

1727305641 pages; 909620  page_time: 0.00048828125000000000

1727305642 pages; 912091  page_time: 0.00048828125000000000

1727305643 pages; 914548  page_time: 0.00048828125000000000

1727305644 pages; 917088  page_time: 0.00048828125000000000

1727305645 pages; 919568  page_time: 0.00048828125000000000

1727305646 pages; 921977  page_time: 0.00048828125000000000

1727305647 pages; 924603  page_time: 0.00048828125000000000

1727305648 pages; 927053  page_time: 0.00048828125000000000

1727305650 pages; 929466  page_time: 0.00048828125000000000

1727305651 pages; 931793  page_time: 0.00048828125000000000

1727305652 pages; 933780  page_time: 0.00048828125000000000

1727305653 pages; 936260  page_time: 0.00048828125000000000

1727305654 pages; 938662  page_time: 0.00048828125000000000

1727305655 pages; 941091  page_time: 0.00048828125000000000

1727305656 pages; 943623  page_time: 0.00048828125000000000

1727305657 pages; 945777  page_time: 0.00048828125000000000

1727305658 pages; 948260  page_time: 0.00048828125000000000

1727305659 pages; 950829  page_time: 0.00048828125000000000

1727305660 pages; 953216  page_time: 0.00048828125000000000

1727305661 pages; 955608  page_time: 0.00048828125000000000

1727305662 pages; 958052  page_time: 0.00048828125000000000
1727305663 pages; 959691  page_time: 0.00048828125000000000

1727305664 pages; 962059  page_time: 0.00048828125000000000

1727305665 pages; 964422  page_time: 0.00048828125000000000

1727305666 pages; 966761  page_time: 0.00048828125000000000

1727305667 pages; 969141  page_time: 0.00048828125000000000

1727305668 pages; 971632  page_time: 0.00048828125000000000

1727305669 pages; 973965  page_time: 0.00048828125000000000

1727305670 pages; 976382  page_time: 0.00048828125000000000

1727305671 pages; 978760  page_time: 0.00048828125000000000

1727305672 pages; 981220  page_time: 0.00048828125000000000

1727305673 pages; 983640  page_time: 0.00048828125000000000

1727305674 pages; 986216  page_time: 0.00048828125000000000

1727305675 pages; 988602  page_time: 0.00048828125000000000

1727305676 pages; 990991  page_time: 0.00048828125000000000

1727305677 pages; 993508  page_time: 0.00048828125000000000

1727305678 pages; 995715  page_time: 0.00048828125000000000

1727305679 pages; 997740  page_time: 0.00048828125000000000

1727305680 pages; 1000231  page_time: 0.00048828125000000000

1727305681 pages; 1002778  page_time: 0.00048828125000000000

1727305682 pages; 1005551  page_time: 0.00048828125000000000

